Date,Close
05.02.2018 16:00:00,"254,26"
06.02.2018 16:00:00,"265,72"
07.02.2018 16:00:00,"264,56"
08.02.2018 16:00:00,"250,1"
09.02.2018 16:00:00,"249,47"
12.02.2018 16:00:00,"257,95"
13.02.2018 16:00:00,"258,27"
14.02.2018 16:00:00,266
15.02.2018 16:00:00,"280,27"
16.02.2018 16:00:00,"278,52"
20.02.2018 16:00:00,"278,55"
21.02.2018 16:00:00,"281,04"
22.02.2018 16:00:00,"278,14"
23.02.2018 16:00:00,"285,93"
26.02.2018 16:00:00,"294,16"
27.02.2018 16:00:00,"290,61"
28.02.2018 16:00:00,"291,38"
01.03.2018 16:00:00,"290,39"
02.03.2018 16:00:00,"301,05"
05.03.2018 16:00:00,315
06.03.2018 16:00:00,"325,22"
07.03.2018 16:00:00,"321,16"
08.03.2018 16:00:00,317
09.03.2018 16:00:00,"331,44"
12.03.2018 16:00:00,"321,3"
13.03.2018 16:00:00,"315,88"
14.03.2018 16:00:00,"321,55"
15.03.2018 16:00:00,"321,09"
16.03.2018 16:00:00,"318,45"
19.03.2018 16:00:00,"313,48"
20.03.2018 16:00:00,"317,5"
21.03.2018 16:00:00,"316,48"
22.03.2018 16:00:00,"306,7"
23.03.2018 16:00:00,"300,94"
26.03.2018 16:00:00,"320,35"
27.03.2018 16:00:00,"300,69"
28.03.2018 16:00:00,"285,77"
29.03.2018 16:00:00,"295,35"
02.04.2018 16:00:00,"280,29"
03.04.2018 16:00:00,"283,67"
04.04.2018 16:00:00,"288,94"
05.04.2018 16:00:00,"293,97"
06.04.2018 16:00:00,"288,85"
09.04.2018 16:00:00,"289,93"
10.04.2018 16:00:00,"298,07"
11.04.2018 16:00:00,"303,67"
12.04.2018 16:00:00,"309,25"
13.04.2018 16:00:00,"311,65"
16.04.2018 16:00:00,"307,78"
17.04.2018 16:00:00,"336,06"
18.04.2018 16:00:00,"334,52"
19.04.2018 16:00:00,"332,7"
20.04.2018 16:00:00,"327,77"
23.04.2018 16:00:00,"318,69"
24.04.2018 16:00:00,"307,02"
25.04.2018 16:00:00,"305,76"
26.04.2018 16:00:00,"313,98"
27.04.2018 16:00:00,"311,76"
30.04.2018 16:00:00,"312,46"
01.05.2018 16:00:00,"313,3"
02.05.2018 16:00:00,"313,36"
03.05.2018 16:00:00,"311,69"
04.05.2018 16:00:00,"320,09"
07.05.2018 16:00:00,"326,26"
08.05.2018 16:00:00,"326,89"
09.05.2018 16:00:00,"330,3"
10.05.2018 16:00:00,"329,6"
11.05.2018 16:00:00,"326,46"
14.05.2018 16:00:00,"328,53"
15.05.2018 16:00:00,"326,13"
16.05.2018 16:00:00,"328,19"
17.05.2018 16:00:00,"325,22"
18.05.2018 16:00:00,"324,18"
21.05.2018 16:00:00,"331,82"
22.05.2018 16:00:00,"331,62"
23.05.2018 16:00:00,"344,72"
24.05.2018 16:00:00,"349,29"
25.05.2018 16:00:00,"351,29"
29.05.2018 16:00:00,"349,73"
30.05.2018 16:00:00,"353,54"
31.05.2018 16:00:00,"351,6"
01.06.2018 16:00:00,"359,93"
04.06.2018 16:00:00,"361,81"
05.06.2018 16:00:00,"365,8"
06.06.2018 16:00:00,"367,45"
07.06.2018 16:00:00,"361,4"
08.06.2018 16:00:00,"360,57"
11.06.2018 16:00:00,"361,45"
12.06.2018 16:00:00,"363,83"
13.06.2018 16:00:00,"379,93"
14.06.2018 16:00:00,"392,87"
15.06.2018 16:00:00,"391,98"
18.06.2018 16:00:00,"390,4"
19.06.2018 16:00:00,"404,98"
20.06.2018 16:00:00,"416,76"
21.06.2018 16:00:00,"415,44"
22.06.2018 16:00:00,"411,09"
25.06.2018 16:00:00,"384,48"
26.06.2018 16:00:00,"399,39"
27.06.2018 16:00:00,"390,39"
28.06.2018 16:00:00,"395,42"
29.06.2018 16:00:00,"391,43"
02.07.2018 16:00:00,"398,18"
03.07.2018 13:00:00,"390,52"
05.07.2018 16:00:00,"398,39"
06.07.2018 16:00:00,"408,25"
09.07.2018 16:00:00,"418,97"
10.07.2018 16:00:00,"415,63"
11.07.2018 16:00:00,"418,65"
12.07.2018 16:00:00,"413,5"
13.07.2018 16:00:00,"395,8"
16.07.2018 16:00:00,"400,48"
17.07.2018 16:00:00,"379,48"
18.07.2018 16:00:00,"375,13"
19.07.2018 16:00:00,"364,23"
20.07.2018 16:00:00,"361,05"
23.07.2018 16:00:00,"362,66"
24.07.2018 16:00:00,"357,32"
25.07.2018 16:00:00,"362,87"
26.07.2018 16:00:00,"363,09"
27.07.2018 16:00:00,"355,21"
30.07.2018 16:00:00,"334,96"
31.07.2018 16:00:00,"337,45"
01.08.2018 16:00:00,"338,38"
02.08.2018 16:00:00,"344,5"
03.08.2018 16:00:00,"343,09"
06.08.2018 16:00:00,"350,92"
07.08.2018 16:00:00,"351,83"
08.08.2018 16:00:00,"347,61"
09.08.2018 16:00:00,"349,36"
10.08.2018 16:00:00,"345,87"
13.08.2018 16:00:00,"341,31"
14.08.2018 16:00:00,"337,49"
15.08.2018 16:00:00,"326,4"
16.08.2018 16:00:00,"322,44"
17.08.2018 16:00:00,"316,78"
20.08.2018 16:00:00,"327,73"
21.08.2018 16:00:00,"338,02"
22.08.2018 16:00:00,"344,44"
23.08.2018 16:00:00,"339,17"
24.08.2018 16:00:00,"358,82"
27.08.2018 16:00:00,"364,58"
28.08.2018 16:00:00,"368,49"
29.08.2018 16:00:00,"368,04"
30.08.2018 16:00:00,"370,98"
31.08.2018 16:00:00,"367,68"
04.09.2018 16:00:00,"363,6"
05.09.2018 16:00:00,"341,18"
06.09.2018 16:00:00,"346,46"
07.09.2018 16:00:00,"348,68"
10.09.2018 16:00:00,"348,41"
11.09.2018 16:00:00,"355,93"
12.09.2018 16:00:00,"369,95"
13.09.2018 16:00:00,"368,15"
14.09.2018 16:00:00,"364,56"
17.09.2018 16:00:00,"350,35"
18.09.2018 16:00:00,"367,65"
19.09.2018 16:00:00,"366,96"
20.09.2018 16:00:00,"365,36"
21.09.2018 16:00:00,"361,19"
24.09.2018 16:00:00,"369,61"
25.09.2018 16:00:00,"369,43"
26.09.2018 16:00:00,"377,88"
27.09.2018 16:00:00,"380,71"
28.09.2018 16:00:00,"374,13"
01.10.2018 16:00:00,"381,43"
02.10.2018 16:00:00,"377,14"
03.10.2018 16:00:00,"377,05"
04.10.2018 16:00:00,"363,65"
05.10.2018 16:00:00,"351,35"
08.10.2018 16:00:00,"349,1"
09.10.2018 16:00:00,"355,71"
10.10.2018 16:00:00,"325,89"
11.10.2018 16:00:00,"321,1"
12.10.2018 16:00:00,"339,56"
15.10.2018 16:00:00,"333,13"
16.10.2018 16:00:00,"346,4"
17.10.2018 16:00:00,"364,7"
18.10.2018 16:00:00,"346,71"
19.10.2018 16:00:00,"332,67"
22.10.2018 16:00:00,"329,54"
23.10.2018 16:00:00,"333,16"
24.10.2018 16:00:00,"301,83"
25.10.2018 16:00:00,"312,87"
26.10.2018 16:00:00,"299,83"
29.10.2018 16:00:00,"284,84"
30.10.2018 16:00:00,"285,81"
31.10.2018 16:00:00,"301,78"
01.11.2018 16:00:00,"317,38"
02.11.2018 16:00:00,"309,1"
05.11.2018 16:00:00,"315,44"
06.11.2018 16:00:00,"310,84"
07.11.2018 16:00:00,"327,5"
08.11.2018 16:00:00,"317,92"
09.11.2018 16:00:00,"303,47"
12.11.2018 16:00:00,"294,07"
13.11.2018 16:00:00,"294,4"
14.11.2018 16:00:00,"286,73"
15.11.2018 16:00:00,"290,06"
16.11.2018 16:00:00,"286,21"
19.11.2018 16:00:00,"270,6"
20.11.2018 16:00:00,"266,98"
21.11.2018 16:00:00,"262,13"
23.11.2018 13:00:00,"258,82"
26.11.2018 16:00:00,"261,43"
27.11.2018 16:00:00,"266,63"
28.11.2018 16:00:00,"282,65"
29.11.2018 16:00:00,"288,75"
30.11.2018 16:00:00,"286,13"
03.12.2018 16:00:00,"290,3"
04.12.2018 16:00:00,"275,33"
06.12.2018 16:00:00,"282,88"
07.12.2018 16:00:00,"265,14"
10.12.2018 16:00:00,"269,7"
11.12.2018 16:00:00,"265,32"
12.12.2018 16:00:00,"274,88"
13.12.2018 16:00:00,"276,02"
14.12.2018 16:00:00,"266,84"
17.12.2018 16:00:00,"262,8"
18.12.2018 16:00:00,"270,94"
19.12.2018 16:00:00,"266,77"
20.12.2018 16:00:00,"260,58"
21.12.2018 16:00:00,"246,39"
24.12.2018 13:00:00,"233,88"
26.12.2018 16:00:00,"253,67"
27.12.2018 16:00:00,"255,57"
28.12.2018 16:00:00,"256,08"
31.12.2018 16:00:00,"267,66"
02.01.2019 16:00:00,"267,66"
03.01.2019 16:00:00,"271,2"
04.01.2019 16:00:00,"297,57"
07.01.2019 16:00:00,"315,34"
08.01.2019 16:00:00,"320,27"
09.01.2019 16:00:00,"319,96"
10.01.2019 16:00:00,"324,66"
11.01.2019 16:00:00,"337,59"
14.01.2019 16:00:00,"332,94"
15.01.2019 16:00:00,"354,64"
16.01.2019 16:00:00,"351,39"
17.01.2019 16:00:00,"353,19"
18.01.2019 16:00:00,"339,1"
22.01.2019 16:00:00,"325,16"
23.01.2019 16:00:00,"321,99"
24.01.2019 16:00:00,"326,67"
25.01.2019 16:00:00,"338,05"
28.01.2019 16:00:00,"335,66"
29.01.2019 16:00:00,"328,9"
30.01.2019 16:00:00,"340,66"
31.01.2019 16:00:00,"339,5"
01.02.2019 16:00:00,"339,85"
04.02.2019 16:00:00,"351,34"
05.02.2019 16:00:00,"355,81"
06.02.2019 16:00:00,"352,19"
07.02.2019 16:00:00,"344,71"
08.02.2019 16:00:00,"347,57"
11.02.2019 16:00:00,"345,73"
12.02.2019 16:00:00,"359,97"
13.02.2019 16:00:00,"351,77"
14.02.2019 16:00:00,"359,07"
15.02.2019 16:00:00,"356,87"
19.02.2019 16:00:00,"361,92"
20.02.2019 16:00:00,"359,91"
21.02.2019 16:00:00,"356,97"
22.02.2019 16:00:00,"363,02"
25.02.2019 16:00:00,"363,91"
26.02.2019 16:00:00,"364,97"
27.02.2019 16:00:00,"362,87"
28.02.2019 16:00:00,"358,1"
01.03.2019 16:00:00,"357,32"
04.03.2019 16:00:00,"351,04"
05.03.2019 16:00:00,"354,3"
06.03.2019 16:00:00,"359,61"
07.03.2019 16:00:00,"352,6"
08.03.2019 16:00:00,"349,6"
11.03.2019 16:00:00,"358,86"
12.03.2019 16:00:00,"356,27"
13.03.2019 16:00:00,"361,21"
14.03.2019 16:00:00,"358,82"
15.03.2019 16:00:00,"361,46"
18.03.2019 16:00:00,"363,44"
19.03.2019 16:00:00,"358,78"
20.03.2019 16:00:00,"375,22"
21.03.2019 16:00:00,"377,87"
22.03.2019 16:00:00,"361,01"
25.03.2019 16:00:00,"366,23"
26.03.2019 16:00:00,"359,97"
27.03.2019 16:00:00,"353,37"
28.03.2019 16:00:00,"354,61"
29.03.2019 16:00:00,"356,56"
01.04.2019 16:00:00,"366,96"
02.04.2019 16:00:00,"367,72"
03.04.2019 16:00:00,"369,75"
04.04.2019 16:00:00,"367,88"
05.04.2019 16:00:00,"365,49"
08.04.2019 16:00:00,"361,41"
09.04.2019 16:00:00,"364,71"
10.04.2019 16:00:00,"363,92"
11.04.2019 16:00:00,"367,65"
12.04.2019 16:00:00,"351,14"
15.04.2019 16:00:00,"348,87"
16.04.2019 16:00:00,"359,46"
17.04.2019 16:00:00,"354,74"
18.04.2019 16:00:00,"360,35"
22.04.2019 16:00:00,"377,34"
23.04.2019 16:00:00,"381,89"
24.04.2019 16:00:00,"374,23"
25.04.2019 16:00:00,"368,33"
26.04.2019 16:00:00,"374,85"
29.04.2019 16:00:00,"371,83"
30.04.2019 16:00:00,"370,54"
01.05.2019 16:00:00,"378,81"
